id,class,segmentation,case_id,day_id,slice_id,path,height,width
case139_day0_slice_0012,0,nan,139,0,0012,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0012_234_234_1.50_1.50.png,234,234
case139_day0_slice_0012,1,nan,139,0,0012,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0012_234_234_1.50_1.50.png,234,234
case139_day0_slice_0012,2,nan,139,0,0012,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0012_234_234_1.50_1.50.png,234,234
case139_day0_slice_0013,0,nan,139,0,0013,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0013_234_234_1.50_1.50.png,234,234
case139_day0_slice_0013,1,nan,139,0,0013,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0013_234_234_1.50_1.50.png,234,234
case139_day0_slice_0013,2,nan,139,0,0013,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0013_234_234_1.50_1.50.png,234,234
case139_day0_slice_0014,0,nan,139,0,0014,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0014_234_234_1.50_1.50.png,234,234
case139_day0_slice_0014,1,nan,139,0,0014,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0014_234_234_1.50_1.50.png,234,234
case139_day0_slice_0014,2,nan,139,0,0014,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0014_234_234_1.50_1.50.png,234,234
case139_day0_slice_0015,0,nan,139,0,0015,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0015_234_234_1.50_1.50.png,234,234
case139_day0_slice_0015,1,nan,139,0,0015,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0015_234_234_1.50_1.50.png,234,234
case139_day0_slice_0015,2,nan,139,0,0015,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0015_234_234_1.50_1.50.png,234,234
case139_day0_slice_0016,0,nan,139,0,0016,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0016_234_234_1.50_1.50.png,234,234
case139_day0_slice_0016,1,nan,139,0,0016,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0016_234_234_1.50_1.50.png,234,234
case139_day0_slice_0016,2,nan,139,0,0016,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0016_234_234_1.50_1.50.png,234,234
case139_day0_slice_0017,0,nan,139,0,0017,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0017_234_234_1.50_1.50.png,234,234
case139_day0_slice_0017,1,nan,139,0,0017,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0017_234_234_1.50_1.50.png,234,234
case139_day0_slice_0017,2,nan,139,0,0017,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0017_234_234_1.50_1.50.png,234,234
case139_day0_slice_0018,0,nan,139,0,0018,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0018_234_234_1.50_1.50.png,234,234
case139_day0_slice_0018,1,nan,139,0,0018,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0018_234_234_1.50_1.50.png,234,234
case139_day0_slice_0018,2,nan,139,0,0018,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0018_234_234_1.50_1.50.png,234,234
case139_day0_slice_0019,0,nan,139,0,0019,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0019_234_234_1.50_1.50.png,234,234
case139_day0_slice_0019,1,nan,139,0,0019,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0019_234_234_1.50_1.50.png,234,234
case139_day0_slice_0019,2,nan,139,0,0019,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0019_234_234_1.50_1.50.png,234,234
case139_day0_slice_0020,0,nan,139,0,0020,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0020_234_234_1.50_1.50.png,234,234
case139_day0_slice_0020,1,nan,139,0,0020,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0020_234_234_1.50_1.50.png,234,234
case139_day0_slice_0020,2,nan,139,0,0020,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0020_234_234_1.50_1.50.png,234,234
case139_day0_slice_0021,0,nan,139,0,0021,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0021_234_234_1.50_1.50.png,234,234
case139_day0_slice_0021,1,nan,139,0,0021,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0021_234_234_1.50_1.50.png,234,234
case139_day0_slice_0021,2,nan,139,0,0021,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0021_234_234_1.50_1.50.png,234,234
case139_day0_slice_0022,0,nan,139,0,0022,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0022_234_234_1.50_1.50.png,234,234
case139_day0_slice_0022,1,nan,139,0,0022,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0022_234_234_1.50_1.50.png,234,234
case139_day0_slice_0022,2,nan,139,0,0022,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0022_234_234_1.50_1.50.png,234,234
case139_day0_slice_0023,0,nan,139,0,0023,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0023_234_234_1.50_1.50.png,234,234
case139_day0_slice_0023,1,nan,139,0,0023,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0023_234_234_1.50_1.50.png,234,234
case139_day0_slice_0023,2,nan,139,0,0023,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0023_234_234_1.50_1.50.png,234,234
case139_day0_slice_0024,0,nan,139,0,0024,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0024_234_234_1.50_1.50.png,234,234
case139_day0_slice_0024,1,nan,139,0,0024,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0024_234_234_1.50_1.50.png,234,234
case139_day0_slice_0024,2,nan,139,0,0024,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0024_234_234_1.50_1.50.png,234,234
case139_day0_slice_0025,0,nan,139,0,0025,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0025_234_234_1.50_1.50.png,234,234
case139_day0_slice_0025,1,nan,139,0,0025,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0025_234_234_1.50_1.50.png,234,234
case139_day0_slice_0025,2,nan,139,0,0025,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0025_234_234_1.50_1.50.png,234,234
case139_day0_slice_0026,0,nan,139,0,0026,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0026_234_234_1.50_1.50.png,234,234
case139_day0_slice_0026,1,nan,139,0,0026,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0026_234_234_1.50_1.50.png,234,234
case139_day0_slice_0026,2,nan,139,0,0026,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0026_234_234_1.50_1.50.png,234,234
case139_day0_slice_0027,0,nan,139,0,0027,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0027_234_234_1.50_1.50.png,234,234
case139_day0_slice_0027,1,nan,139,0,0027,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0027_234_234_1.50_1.50.png,234,234
case139_day0_slice_0027,2,nan,139,0,0027,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0027_234_234_1.50_1.50.png,234,234
case139_day0_slice_0028,0,nan,139,0,0028,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0028_234_234_1.50_1.50.png,234,234
case139_day0_slice_0028,1,nan,139,0,0028,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0028_234_234_1.50_1.50.png,234,234
case139_day0_slice_0028,2,nan,139,0,0028,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0028_234_234_1.50_1.50.png,234,234
case139_day0_slice_0029,0,nan,139,0,0029,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0029_234_234_1.50_1.50.png,234,234
case139_day0_slice_0029,1,nan,139,0,0029,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0029_234_234_1.50_1.50.png,234,234
case139_day0_slice_0029,2,nan,139,0,0029,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0029_234_234_1.50_1.50.png,234,234
case139_day0_slice_0030,0,nan,139,0,0030,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0030_234_234_1.50_1.50.png,234,234
case139_day0_slice_0030,1,nan,139,0,0030,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0030_234_234_1.50_1.50.png,234,234
case139_day0_slice_0030,2,nan,139,0,0030,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0030_234_234_1.50_1.50.png,234,234
case139_day0_slice_0031,0,nan,139,0,0031,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0031_234_234_1.50_1.50.png,234,234
case139_day0_slice_0031,1,nan,139,0,0031,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0031_234_234_1.50_1.50.png,234,234
case139_day0_slice_0031,2,nan,139,0,0031,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0031_234_234_1.50_1.50.png,234,234
case139_day0_slice_0032,0,nan,139,0,0032,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0032_234_234_1.50_1.50.png,234,234
case139_day0_slice_0032,1,nan,139,0,0032,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0032_234_234_1.50_1.50.png,234,234
case139_day0_slice_0032,2,nan,139,0,0032,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0032_234_234_1.50_1.50.png,234,234
case139_day0_slice_0033,0,nan,139,0,0033,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0033_234_234_1.50_1.50.png,234,234
case139_day0_slice_0033,1,nan,139,0,0033,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0033_234_234_1.50_1.50.png,234,234
case139_day0_slice_0033,2,nan,139,0,0033,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0033_234_234_1.50_1.50.png,234,234
case139_day0_slice_0034,0,nan,139,0,0034,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0034_234_234_1.50_1.50.png,234,234
case139_day0_slice_0034,1,nan,139,0,0034,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0034_234_234_1.50_1.50.png,234,234
case139_day0_slice_0034,2,nan,139,0,0034,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0034_234_234_1.50_1.50.png,234,234
case139_day0_slice_0035,0,nan,139,0,0035,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0035_234_234_1.50_1.50.png,234,234
case139_day0_slice_0035,1,nan,139,0,0035,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0035_234_234_1.50_1.50.png,234,234
case139_day0_slice_0035,2,nan,139,0,0035,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0035_234_234_1.50_1.50.png,234,234
case139_day0_slice_0036,0,nan,139,0,0036,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0036_234_234_1.50_1.50.png,234,234
case139_day0_slice_0036,1,nan,139,0,0036,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0036_234_234_1.50_1.50.png,234,234
case139_day0_slice_0036,2,nan,139,0,0036,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0036_234_234_1.50_1.50.png,234,234
case139_day0_slice_0037,0,nan,139,0,0037,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0037_234_234_1.50_1.50.png,234,234
case139_day0_slice_0037,1,nan,139,0,0037,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0037_234_234_1.50_1.50.png,234,234
case139_day0_slice_0037,2,nan,139,0,0037,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0037_234_234_1.50_1.50.png,234,234
case139_day0_slice_0038,0,nan,139,0,0038,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0038_234_234_1.50_1.50.png,234,234
case139_day0_slice_0038,1,nan,139,0,0038,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0038_234_234_1.50_1.50.png,234,234
case139_day0_slice_0038,2,nan,139,0,0038,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0038_234_234_1.50_1.50.png,234,234
case139_day0_slice_0039,0,nan,139,0,0039,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0039_234_234_1.50_1.50.png,234,234
case139_day0_slice_0039,1,nan,139,0,0039,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0039_234_234_1.50_1.50.png,234,234
case139_day0_slice_0039,2,nan,139,0,0039,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0039_234_234_1.50_1.50.png,234,234
case139_day0_slice_0040,0,nan,139,0,0040,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0040_234_234_1.50_1.50.png,234,234
case139_day0_slice_0040,1,nan,139,0,0040,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0040_234_234_1.50_1.50.png,234,234
case139_day0_slice_0040,2,nan,139,0,0040,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0040_234_234_1.50_1.50.png,234,234
case139_day0_slice_0041,0,nan,139,0,0041,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0041_234_234_1.50_1.50.png,234,234
case139_day0_slice_0041,1,nan,139,0,0041,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0041_234_234_1.50_1.50.png,234,234
case139_day0_slice_0041,2,nan,139,0,0041,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0041_234_234_1.50_1.50.png,234,234
case139_day0_slice_0042,0,nan,139,0,0042,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0042_234_234_1.50_1.50.png,234,234
case139_day0_slice_0042,1,nan,139,0,0042,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0042_234_234_1.50_1.50.png,234,234
case139_day0_slice_0042,2,nan,139,0,0042,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0042_234_234_1.50_1.50.png,234,234
case139_day0_slice_0043,0,nan,139,0,0043,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0043_234_234_1.50_1.50.png,234,234
case139_day0_slice_0043,1,nan,139,0,0043,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0043_234_234_1.50_1.50.png,234,234
case139_day0_slice_0043,2,nan,139,0,0043,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0043_234_234_1.50_1.50.png,234,234
case139_day0_slice_0044,0,nan,139,0,0044,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0044_234_234_1.50_1.50.png,234,234
case139_day0_slice_0044,1,nan,139,0,0044,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0044_234_234_1.50_1.50.png,234,234
case139_day0_slice_0044,2,nan,139,0,0044,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0044_234_234_1.50_1.50.png,234,234
case139_day0_slice_0045,0,nan,139,0,0045,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0045_234_234_1.50_1.50.png,234,234
case139_day0_slice_0045,1,nan,139,0,0045,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0045_234_234_1.50_1.50.png,234,234
case139_day0_slice_0045,2,nan,139,0,0045,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0045_234_234_1.50_1.50.png,234,234
case139_day0_slice_0046,0,nan,139,0,0046,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0046_234_234_1.50_1.50.png,234,234
case139_day0_slice_0046,1,nan,139,0,0046,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0046_234_234_1.50_1.50.png,234,234
case139_day0_slice_0046,2,nan,139,0,0046,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0046_234_234_1.50_1.50.png,234,234
case139_day0_slice_0047,0,nan,139,0,0047,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0047_234_234_1.50_1.50.png,234,234
case139_day0_slice_0047,1,nan,139,0,0047,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0047_234_234_1.50_1.50.png,234,234
case139_day0_slice_0047,2,nan,139,0,0047,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0047_234_234_1.50_1.50.png,234,234
case139_day0_slice_0048,0,nan,139,0,0048,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0048_234_234_1.50_1.50.png,234,234
case139_day0_slice_0048,1,nan,139,0,0048,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0048_234_234_1.50_1.50.png,234,234
case139_day0_slice_0048,2,nan,139,0,0048,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0048_234_234_1.50_1.50.png,234,234
case139_day0_slice_0049,0,nan,139,0,0049,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0049_234_234_1.50_1.50.png,234,234
case139_day0_slice_0049,1,nan,139,0,0049,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0049_234_234_1.50_1.50.png,234,234
case139_day0_slice_0049,2,nan,139,0,0049,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0049_234_234_1.50_1.50.png,234,234
case139_day0_slice_0050,0,nan,139,0,0050,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0050_234_234_1.50_1.50.png,234,234
case139_day0_slice_0050,1,nan,139,0,0050,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0050_234_234_1.50_1.50.png,234,234
case139_day0_slice_0050,2,nan,139,0,0050,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0050_234_234_1.50_1.50.png,234,234
case139_day0_slice_0051,0,nan,139,0,0051,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0051_234_234_1.50_1.50.png,234,234
case139_day0_slice_0051,1,nan,139,0,0051,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0051_234_234_1.50_1.50.png,234,234
case139_day0_slice_0051,2,nan,139,0,0051,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0051_234_234_1.50_1.50.png,234,234
case139_day0_slice_0052,0,nan,139,0,0052,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0052_234_234_1.50_1.50.png,234,234
case139_day0_slice_0052,1,nan,139,0,0052,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0052_234_234_1.50_1.50.png,234,234
case139_day0_slice_0052,2,nan,139,0,0052,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0052_234_234_1.50_1.50.png,234,234
case139_day0_slice_0053,0,nan,139,0,0053,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0053_234_234_1.50_1.50.png,234,234
case139_day0_slice_0053,1,nan,139,0,0053,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0053_234_234_1.50_1.50.png,234,234
case139_day0_slice_0053,2,nan,139,0,0053,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0053_234_234_1.50_1.50.png,234,234
case139_day0_slice_0054,0,nan,139,0,0054,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0054_234_234_1.50_1.50.png,234,234
case139_day0_slice_0054,1,nan,139,0,0054,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0054_234_234_1.50_1.50.png,234,234
case139_day0_slice_0054,2,nan,139,0,0054,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0054_234_234_1.50_1.50.png,234,234
case139_day0_slice_0055,0,nan,139,0,0055,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0055_234_234_1.50_1.50.png,234,234
case139_day0_slice_0055,1,nan,139,0,0055,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0055_234_234_1.50_1.50.png,234,234
case139_day0_slice_0055,2,26806 6 27039 8 27272 9 27505 11 27739 11 27973 10 28207 10 28441 9 28675 9 28910 7 29146 3,139,0,0055,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0055_234_234_1.50_1.50.png,234,234
case139_day0_slice_0056,0,nan,139,0,0056,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0056_234_234_1.50_1.50.png,234,234
case139_day0_slice_0056,1,nan,139,0,0056,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0056_234_234_1.50_1.50.png,234,234
case139_day0_slice_0056,2,26805 6 27038 8 27271 10 27505 11 27738 13 27972 13 28206 13 28440 13 28675 12 28910 11 29145 9 29383 3,139,0,0056,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0056_234_234_1.50_1.50.png,234,234
case139_day0_slice_0057,0,nan,139,0,0057,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0057_234_234_1.50_1.50.png,234,234
case139_day0_slice_0057,1,nan,139,0,0057,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0057_234_234_1.50_1.50.png,234,234
case139_day0_slice_0057,2,27040 7 27272 10 27504 12 27737 13 27971 14 28205 15 28439 15 28673 15 28908 14 29143 13 29383 6,139,0,0057,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0057_234_234_1.50_1.50.png,234,234
case139_day0_slice_0058,0,nan,139,0,0058,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0058_234_234_1.50_1.50.png,234,234
case139_day0_slice_0058,1,nan,139,0,0058,../BD-Image-Segmentation-Comp/train/case139/case139_day0/scans/slice_0058_234_234_1.50_1.50.png,234,234
